fweatherid,fweatherdate,temperature,fcaseprovinceid,fcasedate,fvaccinationdate,fvaccinationprovinceid,proportionfullyvaccinated,ratechangecases
3010650,2022-05-01,12.1,48,2022-05-07,2022-05-22,48,74.65,12731.91
3010237,2022-05-01,10.1,48,2022-05-07,2022-05-22,48,74.65,12731.91
3010060,2022-05-01,10,48,2022-05-07,2022-05-22,48,74.65,12731.91
3010010,2022-05-01,8.7,48,2022-05-07,2022-05-22,48,74.65,12731.91
3010162,2022-05-01,10.2,48,2022-05-14,2022-05-22,48,74.65,12731.91
3010650,2022-05-01,12.1,48,2022-05-14,2022-05-22,48,74.65,12731.91
3010237,2022-05-01,10.1,48,2022-05-14,2022-05-22,48,74.65,12731.91
3010060,2022-05-01,10,48,2022-05-14,2022-05-22,48,74.65,12731.91
3010010,2022-05-01,8.7,48,2022-05-14,2022-05-22,48,74.65,12731.91
3010162,2022-05-01,10.2,48,2022-05-21,2022-05-08,48,74.65,12731.91
3010650,2022-05-01,12.1,48,2022-05-21,2022-05-08,48,74.65,12731.91
3010237,2022-05-01,10.1,48,2022-05-21,2022-05-08,48,74.65,12731.91
3010060,2022-05-01,10,48,2022-05-21,2022-05-08,48,74.65,12731.91
3010010,2022-05-01,8.7,48,2022-05-21,2022-05-08,48,74.65,12731.91
3010162,2022-05-01,10.2,48,2022-05-28,2022-05-22,48,74.65,12731.91
3010650,2022-05-01,12.1,48,2022-05-28,2022-05-22,48,74.65,12731.91
3010237,2022-05-01,10.1,48,2022-05-28,2022-05-22,48,74.65,12731.91
3010060,2022-05-01,10,48,2022-05-28,2022-05-22,48,74.65,12731.91
3010010,2022-05-01,8.7,48,2022-05-28,2022-05-22,48,74.65,12731.91
3010162,2022-05-01,10.2,48,2022-05-28,2022-05-08,48,74.65,12731.91
3010650,2022-05-01,12.1,48,2022-05-28,2022-05-08,48,74.65,12731.91
3010237,2022-05-01,10.1,48,2022-05-28,2022-05-08,48,74.65,12731.91
3010060,2022-05-01,10,48,2022-05-28,2022-05-08,48,74.65,12731.91
3010010,2022-05-01,8.7,48,2022-05-28,2022-05-08,48,74.65,12731.91
3010162,2022-05-01,10.2,48,2022-05-21,2022-05-22,48,74.65,12731.91
3010650,2022-05-01,12.1,48,2022-05-21,2022-05-22,48,74.65,12731.91
3010237,2022-05-01,10.1,48,2022-05-21,2022-05-22,48,74.65,12731.91
3010060,2022-05-01,10,48,2022-05-21,2022-05-22,48,74.65,12731.91
3010010,2022-05-01,8.7,48,2022-05-21,2022-05-22,48,74.65,12731.91
1011500,2022-05-01,11.1,59,2022-05-28,2022-05-22,59,81.65,6951.26
1012475,2022-05-01,10.4,59,2022-05-28,2022-05-22,59,81.65,6951.26
1012710,2022-05-01,10.7,59,2022-05-28,2022-05-22,59,81.65,6951.26
1014820,2022-05-01,9.3,59,2022-05-28,2022-05-22,59,81.65,6951.26
1015630,2022-05-01,10.7,59,2022-05-28,2022-05-22,59,81.65,6951.26
1011500,2022-05-01,11.1,59,2022-05-21,2022-05-22,59,81.65,6951.26
1012475,2022-05-01,10.4,59,2022-05-21,2022-05-22,59,81.65,6951.26
1012710,2022-05-01,10.7,59,2022-05-21,2022-05-22,59,81.65,6951.26
1014820,2022-05-01,9.3,59,2022-05-21,2022-05-22,59,81.65,6951.26
1015630,2022-05-01,10.7,59,2022-05-21,2022-05-22,59,81.65,6951.26
1011500,2022-05-01,11.1,59,2022-05-21,2022-05-08,59,81.65,6951.26
1012475,2022-05-01,10.4,59,2022-05-21,2022-05-08,59,81.65,6951.26
1012710,2022-05-01,10.7,59,2022-05-21,2022-05-08,59,81.65,6951.26
1014820,2022-05-01,9.3,59,2022-05-21,2022-05-08,59,81.65,6951.26
1015630,2022-05-01,10.7,59,2022-05-21,2022-05-08,59,81.65,6951.26
1011500,2022-05-01,11.1,59,2022-05-14,2022-05-22,59,81.65,6951.26
1012475,2022-05-01,10.4,59,2022-05-14,2022-05-22,59,81.65,6951.26
1012710,2022-05-01,10.7,59,2022-05-14,2022-05-22,59,81.65,6951.26
1014820,2022-05-01,9.3,59,2022-05-14,2022-05-22,59,81.65,6951.26
1015630,2022-05-01,10.7,59,2022-05-14,2022-05-22,59,81.65,6951.26
1011500,2022-05-01,11.1,59,2022-05-14,2022-05-08,59,81.65,6951.26
1012475,2022-05-01,10.4,59,2022-05-14,2022-05-08,59,81.65,6951.26
1012710,2022-05-01,10.7,59,2022-05-14,2022-05-08,59,81.65,6951.26
1014820,2022-05-01,9.3,59,2022-05-14,2022-05-08,59,81.65,6951.26
1015630,2022-05-01,10.7,59,2022-05-14,2022-05-08,59,81.65,6951.26
1011500,2022-05-01,11.1,59,2022-05-07,2022-05-22,59,81.65,6951.26
1012475,2022-05-01,10.4,59,2022-05-07,2022-05-22,59,81.65,6951.26
1012710,2022-05-01,10.7,59,2022-05-07,2022-05-22,59,81.65,6951.26
1014820,2022-05-01,9.3,59,2022-05-07,2022-05-22,59,81.65,6951.26
1015630,2022-05-01,10.7,59,2022-05-07,2022-05-22,59,81.65,6951.26
1011500,2022-05-01,11.1,59,2022-05-07,2022-05-08,59,81.65,6951.26
1012475,2022-05-01,10.4,59,2022-05-07,2022-05-08,59,81.65,6951.26
1012710,2022-05-01,10.7,59,2022-05-07,2022-05-08,59,81.65,6951.26
1014820,2022-05-01,9.3,59,2022-05-07,2022-05-08,59,81.65,6951.26
1015630,2022-05-01,10.7,59,2022-05-07,2022-05-08,59,81.65,6951.26
1011500,2022-05-01,11.1,59,2022-05-28,2022-05-08,59,81.65,6951.26
1012475,2022-05-01,10.4,59,2022-05-28,2022-05-08,59,81.65,6951.26
1012710,2022-05-01,10.7,59,2022-05-28,2022-05-08,59,81.65,6951.26
1014820,2022-05-01,9.3,59,2022-05-28,2022-05-08,59,81.65,6951.26
1015630,2022-05-01,10.7,59,2022-05-28,2022-05-08,59,81.65,6951.26
2100407,2022-05-01,7.5,60,2022-05-28,2022-05-22,60,80.25,9889.473
2100155,2022-05-01,5.9,60,2022-05-28,2022-05-22,60,80.25,9889.473
2100181,2022-05-01,4.3,60,2022-05-28,2022-05-22,60,80.25,9889.473
2100184,2022-05-01,4.3,60,2022-05-28,2022-05-22,60,80.25,9889.473
2100301,2022-05-01,7,60,2022-05-28,2022-05-22,60,80.25,9889.473
2100407,2022-05-01,7.5,60,2022-05-21,2022-05-08,60,80.25,9889.473
2100155,2022-05-01,5.9,60,2022-05-21,2022-05-08,60,80.25,9889.473
2100181,2022-05-01,4.3,60,2022-05-21,2022-05-08,60,80.25,9889.473
2100184,2022-05-01,4.3,60,2022-05-21,2022-05-08,60,80.25,9889.473
2100301,2022-05-01,7,60,2022-05-21,2022-05-08,60,80.25,9889.473
2100407,2022-05-01,7.5,60,2022-05-21,2022-05-22,60,80.25,9889.473
2100155,2022-05-01,5.9,60,2022-05-21,2022-05-22,60,80.25,9889.473
2100181,2022-05-01,4.3,60,2022-05-21,2022-05-22,60,80.25,9889.473
2100184,2022-05-01,4.3,60,2022-05-21,2022-05-22,60,80.25,9889.473
2100301,2022-05-01,7,60,2022-05-21,2022-05-22,60,80.25,9889.473
2100407,2022-05-01,7.5,60,2022-05-14,2022-05-08,60,80.25,9889.473
2100155,2022-05-01,5.9,60,2022-05-14,2022-05-08,60,80.25,9889.473
2100181,2022-05-01,4.3,60,2022-05-14,2022-05-08,60,80.25,9889.473
2100184,2022-05-01,4.3,60,2022-05-14,2022-05-08,60,80.25,9889.473
2100301,2022-05-01,7,60,2022-05-14,2022-05-08,60,80.25,9889.473
2100407,2022-05-01,7.5,60,2022-05-14,2022-05-22,60,80.25,9889.473
2100155,2022-05-01,5.9,60,2022-05-14,2022-05-22,60,80.25,9889.473
2100181,2022-05-01,4.3,60,2022-05-14,2022-05-22,60,80.25,9889.473
2100184,2022-05-01,4.3,60,2022-05-14,2022-05-22,60,80.25,9889.473
2100301,2022-05-01,7,60,2022-05-14,2022-05-22,60,80.25,9889.473
2100407,2022-05-01,7.5,60,2022-05-07,2022-05-22,60,80.25,9889.473
2100155,2022-05-01,5.9,60,2022-05-07,2022-05-22,60,80.25,9889.473
2100181,2022-05-01,4.3,60,2022-05-07,2022-05-22,60,80.25,9889.473
2100184,2022-05-01,4.3,60,2022-05-07,2022-05-22,60,80.25,9889.473
2100301,2022-05-01,7,60,2022-05-07,2022-05-22,60,80.25,9889.473
2100407,2022-05-01,7.5,60,2022-05-07,2022-05-08,60,80.25,9889.473
2100155,2022-05-01,5.9,60,2022-05-07,2022-05-08,60,80.25,9889.473
2100181,2022-05-01,4.3,60,2022-05-07,2022-05-08,60,80.25,9889.473
2100184,2022-05-01,4.3,60,2022-05-07,2022-05-08,60,80.25,9889.473
2100301,2022-05-01,7,60,2022-05-07,2022-05-08,60,80.25,9889.473
2100407,2022-05-01,7.5,60,2022-05-28,2022-05-08,60,80.25,9889.473
2100155,2022-05-01,5.9,60,2022-05-28,2022-05-08,60,80.25,9889.473
2100181,2022-05-01,4.3,60,2022-05-28,2022-05-08,60,80.25,9889.473
2100184,2022-05-01,4.3,60,2022-05-28,2022-05-08,60,80.25,9889.473
2100301,2022-05-01,7,60,2022-05-28,2022-05-08,60,80.25,9889.473
2201023,2022-05-01,5.3,61,2022-05-14,2022-05-08,61,77.15,25071.812
2201022,2022-05-01,5.3,61,2022-05-14,2022-05-08,61,77.15,25071.812
2200827,2022-05-01,3.9,61,2022-05-14,2022-05-08,61,77.15,25071.812
2200675,2022-05-01,-2.7,61,2022-05-14,2022-05-08,61,77.15,25071.812
2200105,2022-05-01,1.9,61,2022-05-14,2022-05-08,61,77.15,25071.812
2201023,2022-05-01,5.3,61,2022-05-21,2022-05-08,61,77.15,25071.812
2201022,2022-05-01,5.3,61,2022-05-21,2022-05-08,61,77.15,25071.812
2200827,2022-05-01,3.9,61,2022-05-21,2022-05-08,61,77.15,25071.812
2200675,2022-05-01,-2.7,61,2022-05-21,2022-05-08,61,77.15,25071.812
2200105,2022-05-01,1.9,61,2022-05-21,2022-05-08,61,77.15,25071.812
2201023,2022-05-01,5.3,61,2022-05-07,2022-05-22,61,77.15,25071.812
2201022,2022-05-01,5.3,61,2022-05-07,2022-05-22,61,77.15,25071.812
2200827,2022-05-01,3.9,61,2022-05-07,2022-05-22,61,77.15,25071.812
2200675,2022-05-01,-2.7,61,2022-05-07,2022-05-22,61,77.15,25071.812
2200105,2022-05-01,1.9,61,2022-05-07,2022-05-22,61,77.15,25071.812
2201023,2022-05-01,5.3,61,2022-05-07,2022-05-08,61,77.15,25071.812
2201022,2022-05-01,5.3,61,2022-05-07,2022-05-08,61,77.15,25071.812
2200827,2022-05-01,3.9,61,2022-05-07,2022-05-08,61,77.15,25071.812
2200675,2022-05-01,-2.7,61,2022-05-07,2022-05-08,61,77.15,25071.812
2200105,2022-05-01,1.9,61,2022-05-07,2022-05-08,61,77.15,25071.812
2201023,2022-05-01,5.3,61,2022-05-21,2022-05-22,61,77.15,25071.812
2201022,2022-05-01,5.3,61,2022-05-21,2022-05-22,61,77.15,25071.812
2200827,2022-05-01,3.9,61,2022-05-21,2022-05-22,61,77.15,25071.812
2200675,2022-05-01,-2.7,61,2022-05-21,2022-05-22,61,77.15,25071.812
2200105,2022-05-01,1.9,61,2022-05-21,2022-05-22,61,77.15,25071.812
2201023,2022-05-01,5.3,61,2022-05-28,2022-05-08,61,77.15,25071.812
2201022,2022-05-01,5.3,61,2022-05-28,2022-05-08,61,77.15,25071.812
2200827,2022-05-01,3.9,61,2022-05-28,2022-05-08,61,77.15,25071.812
2200675,2022-05-01,-2.7,61,2022-05-28,2022-05-08,61,77.15,25071.812
2200105,2022-05-01,1.9,61,2022-05-28,2022-05-08,61,77.15,25071.812
2201023,2022-05-01,5.3,61,2022-05-28,2022-05-22,61,77.15,25071.812
2201022,2022-05-01,5.3,61,2022-05-28,2022-05-22,61,77.15,25071.812
2200827,2022-05-01,3.9,61,2022-05-28,2022-05-22,61,77.15,25071.812
2200675,2022-05-01,-2.7,61,2022-05-28,2022-05-22,61,77.15,25071.812
2200105,2022-05-01,1.9,61,2022-05-28,2022-05-22,61,77.15,25071.812
2201023,2022-05-01,5.3,61,2022-05-14,2022-05-22,61,77.15,25071.812
2201022,2022-05-01,5.3,61,2022-05-14,2022-05-22,61,77.15,25071.812
2200827,2022-05-01,3.9,61,2022-05-14,2022-05-22,61,77.15,25071.812
2200675,2022-05-01,-2.7,61,2022-05-14,2022-05-22,61,77.15,25071.812
2200105,2022-05-01,1.9,61,2022-05-14,2022-05-22,61,77.15,25071.812
2300501,2022-05-01,-5.1,62,2022-05-28,2022-05-08,62,74.55,8712.93
2300503,2022-05-01,-5.7,62,2022-05-28,2022-05-08,62,74.55,8712.93
2300504,2022-05-01,-4.8,62,2022-05-28,2022-05-08,62,74.55,8712.93
2300551,2022-05-01,-1.1,62,2022-05-28,2022-05-08,62,74.55,8712.93
2300710,2022-05-01,-4.2,62,2022-05-28,2022-05-08,62,74.55,8712.93
2300501,2022-05-01,-5.1,62,2022-05-28,2022-05-22,62,74.55,8712.93
2300503,2022-05-01,-5.7,62,2022-05-28,2022-05-22,62,74.55,8712.93
2300504,2022-05-01,-4.8,62,2022-05-28,2022-05-22,62,74.55,8712.93
2300551,2022-05-01,-1.1,62,2022-05-28,2022-05-22,62,74.55,8712.93
2300710,2022-05-01,-4.2,62,2022-05-28,2022-05-22,62,74.55,8712.93
2300501,2022-05-01,-5.1,62,2022-05-07,2022-05-08,62,74.55,8712.93
2300503,2022-05-01,-5.7,62,2022-05-07,2022-05-08,62,74.55,8712.93
2300504,2022-05-01,-4.8,62,2022-05-07,2022-05-08,62,74.55,8712.93
2300551,2022-05-01,-1.1,62,2022-05-07,2022-05-08,62,74.55,8712.93
2300710,2022-05-01,-4.2,62,2022-05-07,2022-05-08,62,74.55,8712.93
2300501,2022-05-01,-5.1,62,2022-05-07,2022-05-22,62,74.55,8712.93
2300503,2022-05-01,-5.7,62,2022-05-07,2022-05-22,62,74.55,8712.93
2300504,2022-05-01,-4.8,62,2022-05-07,2022-05-22,62,74.55,8712.93
2300551,2022-05-01,-1.1,62,2022-05-07,2022-05-22,62,74.55,8712.93
2300710,2022-05-01,-4.2,62,2022-05-07,2022-05-22,62,74.55,8712.93
2300501,2022-05-01,-5.1,62,2022-05-14,2022-05-08,62,74.55,8712.93
2300503,2022-05-01,-5.7,62,2022-05-14,2022-05-08,62,74.55,8712.93
2300504,2022-05-01,-4.8,62,2022-05-14,2022-05-08,62,74.55,8712.93
2300551,2022-05-01,-1.1,62,2022-05-14,2022-05-08,62,74.55,8712.93
2300710,2022-05-01,-4.2,62,2022-05-14,2022-05-08,62,74.55,8712.93
2300501,2022-05-01,-5.1,62,2022-05-14,2022-05-22,62,74.55,8712.93
2300503,2022-05-01,-5.7,62,2022-05-14,2022-05-22,62,74.55,8712.93
2300504,2022-05-01,-4.8,62,2022-05-14,2022-05-22,62,74.55,8712.93
2300551,2022-05-01,-1.1,62,2022-05-14,2022-05-22,62,74.55,8712.93
2300710,2022-05-01,-4.2,62,2022-05-14,2022-05-22,62,74.55,8712.93
2300501,2022-05-01,-5.1,62,2022-05-21,2022-05-08,62,74.55,8712.93
2300503,2022-05-01,-5.7,62,2022-05-21,2022-05-08,62,74.55,8712.93
2300504,2022-05-01,-4.8,62,2022-05-21,2022-05-08,62,74.55,8712.93
2300551,2022-05-01,-1.1,62,2022-05-21,2022-05-08,62,74.55,8712.93
2300710,2022-05-01,-4.2,62,2022-05-21,2022-05-08,62,74.55,8712.93
2300501,2022-05-01,-5.1,62,2022-05-21,2022-05-22,62,74.55,8712.93
2300503,2022-05-01,-5.7,62,2022-05-21,2022-05-22,62,74.55,8712.93
2300504,2022-05-01,-4.8,62,2022-05-21,2022-05-22,62,74.55,8712.93
2300551,2022-05-01,-1.1,62,2022-05-21,2022-05-22,62,74.55,8712.93
2300710,2022-05-01,-4.2,62,2022-05-21,2022-05-22,62,74.55,8712.93
8401300,2022-06-01,15,10,2022-06-11,2022-06-19,10,91.3,8956.798
8401298,2022-06-01,14.2,10,2022-06-11,2022-06-19,10,91.3,8956.798
8401295,2022-06-01,13.9,10,2022-06-11,2022-06-19,10,91.3,8956.798
8400812,2022-06-01,13.5,10,2022-06-11,2022-06-19,10,91.3,8956.798
8400601,2022-06-01,11.1,10,2022-06-11,2022-06-19,10,91.3,8956.798
8401300,2022-06-01,15,10,2022-06-25,2022-06-19,10,91.3,8956.798
8401298,2022-06-01,14.2,10,2022-06-25,2022-06-19,10,91.3,8956.798
8401295,2022-06-01,13.9,10,2022-06-25,2022-06-19,10,91.3,8956.798
8400812,2022-06-01,13.5,10,2022-06-25,2022-06-19,10,91.3,8956.798
8400601,2022-06-01,11.1,10,2022-06-25,2022-06-19,10,91.3,8956.798
8401300,2022-06-01,15,10,2022-06-18,2022-06-19,10,91.3,8956.798
8401298,2022-06-01,14.2,10,2022-06-18,2022-06-19,10,91.3,8956.798
8401295,2022-06-01,13.9,10,2022-06-18,2022-06-19,10,91.3,8956.798
8400812,2022-06-01,13.5,10,2022-06-18,2022-06-19,10,91.3,8956.798
8400601,2022-06-01,11.1,10,2022-06-18,2022-06-19,10,91.3,8956.798
8401300,2022-06-01,15,10,2022-06-04,2022-06-19,10,91.3,8956.798
8401298,2022-06-01,14.2,10,2022-06-04,2022-06-19,10,91.3,8956.798
8401295,2022-06-01,13.9,10,2022-06-04,2022-06-19,10,91.3,8956.798
8400812,2022-06-01,13.5,10,2022-06-04,2022-06-19,10,91.3,8956.798
8400601,2022-06-01,11.1,10,2022-06-04,2022-06-19,10,91.3,8956.798
8300497,2022-06-01,16.1,11,2022-06-04,2022-06-19,11,84.6,23095.943
8300301,2022-06-01,15.2,11,2022-06-04,2022-06-19,11,84.6,23095.943
8300562,2022-06-01,14.7,11,2022-06-04,2022-06-19,11,84.6,23095.943
8300590,2022-06-01,15.5,11,2022-06-04,2022-06-19,11,84.6,23095.943
8300596,2022-06-01,15.8,11,2022-06-04,2022-06-19,11,84.6,23095.943
8300497,2022-06-01,16.1,11,2022-06-11,2022-06-19,11,84.6,23095.943
8300301,2022-06-01,15.2,11,2022-06-11,2022-06-19,11,84.6,23095.943
8300562,2022-06-01,14.7,11,2022-06-11,2022-06-19,11,84.6,23095.943
8300590,2022-06-01,15.5,11,2022-06-11,2022-06-19,11,84.6,23095.943
8300596,2022-06-01,15.8,11,2022-06-11,2022-06-19,11,84.6,23095.943
8300497,2022-06-01,16.1,11,2022-06-25,2022-06-19,11,84.6,23095.943
8300301,2022-06-01,15.2,11,2022-06-25,2022-06-19,11,84.6,23095.943
8300562,2022-06-01,14.7,11,2022-06-25,2022-06-19,11,84.6,23095.943
8300590,2022-06-01,15.5,11,2022-06-25,2022-06-19,11,84.6,23095.943
8300596,2022-06-01,15.8,11,2022-06-25,2022-06-19,11,84.6,23095.943
8300497,2022-06-01,16.1,11,2022-06-18,2022-06-19,11,84.6,23095.943
8300301,2022-06-01,15.2,11,2022-06-18,2022-06-19,11,84.6,23095.943
8300562,2022-06-01,14.7,11,2022-06-18,2022-06-19,11,84.6,23095.943
8300590,2022-06-01,15.5,11,2022-06-18,2022-06-19,11,84.6,23095.943
8300596,2022-06-01,15.8,11,2022-06-18,2022-06-19,11,84.6,23095.943
8200774,2022-06-01,15.3,12,2022-06-11,2022-06-19,12,84,10203.532
8200255,2022-06-01,12.3,12,2022-06-11,2022-06-19,12,84,10203.532
8200558,2022-06-01,12.2,12,2022-06-11,2022-06-19,12,84,10203.532
8200574,2022-06-01,15.3,12,2022-06-11,2022-06-19,12,84,10203.532
8200604,2022-06-01,13.3,12,2022-06-11,2022-06-19,12,84,10203.532
8200774,2022-06-01,15.3,12,2022-06-04,2022-06-19,12,84,10203.532
8200255,2022-06-01,12.3,12,2022-06-04,2022-06-19,12,84,10203.532
8200558,2022-06-01,12.2,12,2022-06-04,2022-06-19,12,84,10203.532
8200574,2022-06-01,15.3,12,2022-06-04,2022-06-19,12,84,10203.532
8200604,2022-06-01,13.3,12,2022-06-04,2022-06-19,12,84,10203.532
8200774,2022-06-01,15.3,12,2022-06-18,2022-06-19,12,84,10203.532
8200255,2022-06-01,12.3,12,2022-06-18,2022-06-19,12,84,10203.532
8200558,2022-06-01,12.2,12,2022-06-18,2022-06-19,12,84,10203.532
8200574,2022-06-01,15.3,12,2022-06-18,2022-06-19,12,84,10203.532
8200604,2022-06-01,13.3,12,2022-06-18,2022-06-19,12,84,10203.532
8200774,2022-06-01,15.3,12,2022-06-25,2022-06-19,12,84,10203.532
8200255,2022-06-01,12.3,12,2022-06-25,2022-06-19,12,84,10203.532
8200558,2022-06-01,12.2,12,2022-06-25,2022-06-19,12,84,10203.532
8200574,2022-06-01,15.3,12,2022-06-25,2022-06-19,12,84,10203.532
8200604,2022-06-01,13.3,12,2022-06-25,2022-06-19,12,84,10203.532
8100989,2022-06-01,15.8,13,2022-06-11,2022-06-19,13,81.6,8254.52
8100300,2022-06-01,15.6,13,2022-06-11,2022-06-19,13,81.6,8254.52
8100467,2022-06-01,14.7,13,2022-06-11,2022-06-19,13,81.6,8254.52
8100506,2022-06-01,15.1,13,2022-06-11,2022-06-19,13,81.6,8254.52
8100885,2022-06-01,14.5,13,2022-06-11,2022-06-19,13,81.6,8254.52
8100989,2022-06-01,15.8,13,2022-06-18,2022-06-19,13,81.6,8254.52
8100300,2022-06-01,15.6,13,2022-06-18,2022-06-19,13,81.6,8254.52
8100467,2022-06-01,14.7,13,2022-06-18,2022-06-19,13,81.6,8254.52
8100506,2022-06-01,15.1,13,2022-06-18,2022-06-19,13,81.6,8254.52
8100885,2022-06-01,14.5,13,2022-06-18,2022-06-19,13,81.6,8254.52
8100989,2022-06-01,15.8,13,2022-06-04,2022-06-19,13,81.6,8254.52
8100300,2022-06-01,15.6,13,2022-06-04,2022-06-19,13,81.6,8254.52
8100467,2022-06-01,14.7,13,2022-06-04,2022-06-19,13,81.6,8254.52
8100506,2022-06-01,15.1,13,2022-06-04,2022-06-19,13,81.6,8254.52
8100885,2022-06-01,14.5,13,2022-06-04,2022-06-19,13,81.6,8254.52
8100989,2022-06-01,15.8,13,2022-06-25,2022-06-19,13,81.6,8254.52
8100300,2022-06-01,15.6,13,2022-06-25,2022-06-19,13,81.6,8254.52
8100467,2022-06-01,14.7,13,2022-06-25,2022-06-19,13,81.6,8254.52
8100506,2022-06-01,15.1,13,2022-06-25,2022-06-19,13,81.6,8254.52
8100885,2022-06-01,14.5,13,2022-06-25,2022-06-19,13,81.6,8254.52
7010565,2022-06-01,17.5,24,2022-06-11,2022-06-19,24,82.4,12425.23
7011983,2022-06-01,16.1,24,2022-06-11,2022-06-19,24,82.4,12425.23
7014160,2022-06-01,18,24,2022-06-11,2022-06-19,24,82.4,12425.23
7015791,2022-06-01,11.1,24,2022-06-11,2022-06-19,24,82.4,12425.23
7016293,2022-06-01,16.4,24,2022-06-11,2022-06-19,24,82.4,12425.23
7010565,2022-06-01,17.5,24,2022-06-25,2022-06-19,24,82.4,12425.23
7011983,2022-06-01,16.1,24,2022-06-25,2022-06-19,24,82.4,12425.23
7014160,2022-06-01,18,24,2022-06-25,2022-06-19,24,82.4,12425.23
7015791,2022-06-01,11.1,24,2022-06-25,2022-06-19,24,82.4,12425.23
7016293,2022-06-01,16.4,24,2022-06-25,2022-06-19,24,82.4,12425.23
7010565,2022-06-01,17.5,24,2022-06-18,2022-06-19,24,82.4,12425.23
7011983,2022-06-01,16.1,24,2022-06-18,2022-06-19,24,82.4,12425.23
7014160,2022-06-01,18,24,2022-06-18,2022-06-19,24,82.4,12425.23
7015791,2022-06-01,11.1,24,2022-06-18,2022-06-19,24,82.4,12425.23
7016293,2022-06-01,16.4,24,2022-06-18,2022-06-19,24,82.4,12425.23
7010565,2022-06-01,17.5,24,2022-06-04,2022-06-19,24,82.4,12425.23
7011983,2022-06-01,16.1,24,2022-06-04,2022-06-19,24,82.4,12425.23
7014160,2022-06-01,18,24,2022-06-04,2022-06-19,24,82.4,12425.23
7015791,2022-06-01,11.1,24,2022-06-04,2022-06-19,24,82.4,12425.23
7016293,2022-06-01,16.4,24,2022-06-04,2022-06-19,24,82.4,12425.23
6012501,2022-06-01,8.6,35,2022-06-04,2022-06-19,35,80.3,8699.327
6010400,2022-06-01,13.4,35,2022-06-04,2022-06-19,35,80.3,8699.327
6010735,2022-06-01,12.5,35,2022-06-04,2022-06-19,35,80.3,8699.327
6010740,2022-06-01,12.3,35,2022-06-04,2022-06-19,35,80.3,8699.327
6012199,2022-06-01,15,35,2022-06-04,2022-06-19,35,80.3,8699.327
6012501,2022-06-01,8.6,35,2022-06-11,2022-06-19,35,80.3,8699.327
6010400,2022-06-01,13.4,35,2022-06-11,2022-06-19,35,80.3,8699.327
6010735,2022-06-01,12.5,35,2022-06-11,2022-06-19,35,80.3,8699.327
6010740,2022-06-01,12.3,35,2022-06-11,2022-06-19,35,80.3,8699.327
6012199,2022-06-01,15,35,2022-06-11,2022-06-19,35,80.3,8699.327
6012501,2022-06-01,8.6,35,2022-06-18,2022-06-19,35,80.3,8699.327
6010400,2022-06-01,13.4,35,2022-06-18,2022-06-19,35,80.3,8699.327
6010735,2022-06-01,12.5,35,2022-06-18,2022-06-19,35,80.3,8699.327
6010740,2022-06-01,12.3,35,2022-06-18,2022-06-19,35,80.3,8699.327
6012199,2022-06-01,15,35,2022-06-18,2022-06-19,35,80.3,8699.327
6012501,2022-06-01,8.6,35,2022-06-25,2022-06-19,35,80.3,8699.327
6010400,2022-06-01,13.4,35,2022-06-25,2022-06-19,35,80.3,8699.327
6010735,2022-06-01,12.5,35,2022-06-25,2022-06-19,35,80.3,8699.327
6010740,2022-06-01,12.3,35,2022-06-25,2022-06-19,35,80.3,8699.327
6012199,2022-06-01,15,35,2022-06-25,2022-06-19,35,80.3,8699.327
5010140,2022-06-01,17.1,46,2022-06-04,2022-06-19,46,78.5,10304.298
5010481,2022-06-01,16.5,46,2022-06-04,2022-06-19,46,78.5,10304.298
5010490,2022-06-01,16.6,46,2022-06-04,2022-06-19,46,78.5,10304.298
5010547,2022-06-01,16.5,46,2022-06-04,2022-06-19,46,78.5,10304.298
5010641,2022-06-01,16.9,46,2022-06-04,2022-06-19,46,78.5,10304.298
5010140,2022-06-01,17.1,46,2022-06-25,2022-06-19,46,78.5,10304.298
5010481,2022-06-01,16.5,46,2022-06-25,2022-06-19,46,78.5,10304.298
5010490,2022-06-01,16.6,46,2022-06-25,2022-06-19,46,78.5,10304.298
5010547,2022-06-01,16.5,46,2022-06-25,2022-06-19,46,78.5,10304.298
5010641,2022-06-01,16.9,46,2022-06-25,2022-06-19,46,78.5,10304.298
5010140,2022-06-01,17.1,46,2022-06-11,2022-06-19,46,78.5,10304.298
5010481,2022-06-01,16.5,46,2022-06-11,2022-06-19,46,78.5,10304.298
5010490,2022-06-01,16.6,46,2022-06-11,2022-06-19,46,78.5,10304.298
5010547,2022-06-01,16.5,46,2022-06-11,2022-06-19,46,78.5,10304.298
5010641,2022-06-01,16.9,46,2022-06-11,2022-06-19,46,78.5,10304.298
5010140,2022-06-01,17.1,46,2022-06-18,2022-06-19,46,78.5,10304.298
5010481,2022-06-01,16.5,46,2022-06-18,2022-06-19,46,78.5,10304.298
5010490,2022-06-01,16.6,46,2022-06-18,2022-06-19,46,78.5,10304.298
5010547,2022-06-01,16.5,46,2022-06-18,2022-06-19,46,78.5,10304.298
5010641,2022-06-01,16.9,46,2022-06-18,2022-06-19,46,78.5,10304.298
4010811,2022-06-01,16.6,47,2022-06-11,2022-06-19,47,76,11658.155
4010879,2022-06-01,15.7,47,2022-06-11,2022-06-19,47,76,11658.155
4012403,2022-06-01,16.9,47,2022-06-11,2022-06-19,47,76,11658.155
